chr	start	end	type	gene_name	distance_to_tss	name	score	strand	log2FoldChange	padj	significant	direction
chr10	116323748	116324099	Promoter	CCDC172	700	Peak_4695	391.358202917036	-	-2.43546189302015	0.00754008871996775	TRUE	Less accessible
chr10	116638873	116639173	Distal	HSPA12A	211378	Peak_6899	53.3342162030749	-	0.0940558510056162	0.0351896327702794	FALSE	More accessible
chr10	116820018	116820449	Gene_body	HSPA12A	30233	Peak_6896	127.505843853578	-	0.960147808732763	0.0277763858951628	FALSE	More accessible
chr10	116856485	116856649	Distal	HSPA12A	6234	Peak_6900	94.3841586704366	+	0.934041738632162	0.0434940040365327	FALSE	More accessible
chr10	120819343	120819608	Distal	WDR11	31962	Peak_8134	398.991069674958	+	-0.349639096978612	3.68769367332032e-05	FALSE	Less accessible
chr10	123146215	123146591	Promoter	HMX2	1921	Peak_8053	90.3455777210183	-	-1.60568225852646	0.0107016586804297	TRUE	Less accessible
chr10	124916724	124917105	Promoter	ZRANB1	419	Peak_5332	77.17893574154	-	-0.58332311533841	0.003633325731932	FALSE	Less accessible
chr10	125574076	125574397	Promoter	TEX36-AS1	295	Peak_6574	221.562115626875	+	-0.210973637141165	0.548573121121031	FALSE	Less accessible
chr10	127002965	127003398	Gene_body	LOC107984059	23457	Peak_4364	121.563894569408	+	-0.887608987021094	0.0277904577032663	FALSE	Less accessible
chr10	127025993	127026343	Promoter	LOC107984059	429	Peak_4363	225.414489663672	+	-1.67771969009598	0.0142831889996305	TRUE	Less accessible
chr10	127053137	127053452	Distal	LOC107984059	26715	Peak_4367	396.384919097181	+	-0.248718398718264	0.0485928854131605	FALSE	Less accessible
chr10	127053977	127054377	Distal	LOC107984059	27555	Peak_4366	89.2602445790544	+	-1.07932378669033	0.0225276151831262	TRUE	Less accessible
chr10	131899512	131899811	Promoter	PPP2R2D	1496	Peak_5153	53.6017134319991	-	-0.434572687557353	0.000169937856614798	FALSE	Less accessible
chr10	131899804	131900002	Promoter	PPP2R2D	1204	Peak_5154	125.054091599304	-	1.95366428387687	0.00112923112559457	TRUE	More accessible
chr10	131911260	131911670	Gene_body	PPP2R2D	10252	Peak_5155	266.542241023853	-	0.47679381050461	0.459227896837088	FALSE	More accessible
chr10	131963955	131964440	Distal	PPP2R2D	62947	Peak_5156	331.234598881565	-	-2.3923920742287	0.00971785231423578	TRUE	Less accessible
chr11	334817	335153	Distal	NLRP6	56410	Peak_8375	52.2226962144487	-	0.571919397319542	0.000469939367776074	FALSE	More accessible
chr11	700821	701171	Gene_body	EPS8L2	6383	Peak_934	220.217690314166	+	-0.94400929711927	0.0726392329151032	FALSE	Less accessible
chr11	795642	796046	Promoter	PANO1	1869	Peak_8218	409.089911624324	-	0.247923612896353	0.00751440863998902	FALSE	More accessible
chr11	797592	797856	Gene_body	PANO1	81	Peak_8219	427.336510794703	-	2.60484037632721	0.000171971568273081	TRUE	More accessible
chr11	847305	847532	Distal	PANO1	49794	Peak_8221	218.655213981401	-	1.82999340427447	0.00102696008382188	TRUE	More accessible
chr11	859828	860002	Distal	CHID1	55230	Peak_8369	230.518979323097	-	3.50390908364029	0.649607701106792	FALSE	More accessible
chr11	1327423	1327821	Distal	LOC124902606	9645	Peak_1380	126.673197117634	+	-0.372146752068692	0.0514737428621156	FALSE	Less accessible
chr11	1336062	1336560	Gene_body	LOC124902606	1006	Peak_1379	343.107750592753	-	-0.333223549488291	0.0355236690352671	FALSE	Less accessible
chr11	1336714	1336916	Promoter	LOC124902606	354	Peak_1378	354.832298809197	+	-0.793795376088877	0.00598278890601359	FALSE	Less accessible
chr11	1351222	1351447	Distal	LOC124902606	14154	Peak_1381	143.719440174755	-	1.32427591134366	0.0636416054934263	FALSE	More accessible
chr11	2145204	2145450	Gene_body	IGF2	13187	Peak_7504	364.278569573071	-	0.166653456552996	5.6839042946781e-05	FALSE	More accessible
chr11	2158040	2158213	Promoter	IGF2	351	Peak_7503	360.939964291174	-	1.93905820687553	0.401614367020666	FALSE	More accessible
chr11	2205872	2206170	Distal	IGF2	47481	Peak_7505	486.172130634077	-	0.421875984762189	0.368566902328566	FALSE	More accessible
chr11	4243916	4244163	Distal	LINC02749	64241	Peak_3530	361.163581628352	-	1.19279075836615	0.00841509031495299	TRUE	More accessible
chr11	4481860	4482333	Promoter	OR52K1	786	Peak_64	482.01278479537	-	-1.34424182120863	0.019718409041781	TRUE	Less accessible
chr11	4531420	4531868	Distal	OR52K1	48774	Peak_66	408.40414747363	-	-1.41872490644405	0.0249097943122033	TRUE	Less accessible
chr11	4818685	4819025	Distal	OR51S1	30523	Peak_306	241.156344197225	-	0.949119656190862	0.01559288176008	FALSE	More accessible
chr11	5212867	5213143	Distal	HBG2	292738	Peak_2318	180.019758455455	+	1.26828353967182	0.0368972168925917	TRUE	More accessible
chr11	5543302	5543723	Distal	HBG2	37697	Peak_2319	410.499016731046	+	0.881553589452052	0.0669214585119393	FALSE	More accessible
chr11	5737706	5738097	Gene_body	OR56B1	1258	Peak_3024	183.505075646099	-	-0.56599360936185	0.00126244819383026	FALSE	Less accessible
chr11	5762958	5763130	Distal	OR52P1	36456	Peak_1124	464.688753103837	+	-1.52023053404849	0.00627414403543716	TRUE	Less accessible
chr11	5942924	5943075	Gene_body	OR56A3	4173	Peak_4259	144.271454191767	-	0.757638366776694	8.72334918433304e-05	FALSE	More accessible
chr11	5990642	5990975	Distal	OR56A3	51891	Peak_4262	410.265856701881	+	3.1931905825163	0.0086355663664368	TRUE	More accessible
chr11	6403095	6403282	Distal	HPX	39522	Peak_2935	157.5284560211	-	-0.830223802242301	0.0214659833285259	FALSE	Less accessible
chr11	6696125	6696481	Distal	GVINP1	25755	Peak_791	480.594107345678	-	-1.97266506476686	0.0148092149724253	TRUE	Less accessible
chr11	6699534	6699844	Distal	GVINP1	22346	Peak_790	498.737232550047	+	-0.501847130744315	0.0291694879111601	FALSE	Less accessible
chr11	6721560	6721966	Promoter	GVINP1	320	Peak_787	286.75859781215	-	-1.50326913353921	0.0175168912458699	TRUE	Less accessible
chr11	8683835	8684269	Promoter	SNORA3A	392	Peak_1841	64.4774320768192	+	-1.07622809293897	2.43534930428886e-05	TRUE	Less accessible
chr11	8698276	8698744	Distal	SNORA3A	14049	Peak_1842	201.199231436476	-	-0.122244845344209	6.52124593500304e-05	FALSE	Less accessible
chr11	8838596	8838767	Distal	DENND2B-AS1	69818	Peak_7105	139.101685432252	-	0.904822179070966	0.0445056667416124	FALSE	More accessible
chr11	8910635	8911043	Promoter	DENND2B	316	Peak_5849	434.974568465259	-	-1.73299350651204	0.00098775508799182	TRUE	Less accessible
chr11	9383806	9384262	Promoter	IPO7	846	Peak_5779	69.4463504245505	+	-1.96573890511829	0.0103573230405804	TRUE	Less accessible
chr11	9412158	9412597	Gene_body	IPO7	27506	Peak_5781	326.311598066241	-	-1.87925191089403	0.00453022204274312	TRUE	Less accessible
chr11	9426264	9426594	Gene_body	IPO7	41612	Peak_5782	457.860091817565	+	-2.4260352634369	0.0347484179059975	TRUE	Less accessible
chr11	10379482	10379653	Gene_body	AMPD3	61811	Peak_7443	214.516040030867	+	1.44047706975033	0.137762269569238	FALSE	More accessible
chr11	11155937	11156303	Gene_body	LOC105376548	602	Peak_5675	129.458695591893	+	1.01074989983455	0.00839109477447346	TRUE	More accessible
chr11	11156157	11156349	Promoter	LOC105376548	382	Peak_5673	378.469014819711	-	1.87106513669983	0.0132900441124104	TRUE	More accessible
chr11	11156293	11156623	Promoter	LOC105376548	246	Peak_5672	239.996672270354	-	1.6863296563122	0.0176966364935972	TRUE	More accessible
chr11	11352457	11352677	Gene_body	CSNK2A3	793	Peak_265	87.2412871802226	+	1.62654889203109	0.0305004514061846	TRUE	More accessible
chr11	12625603	12626069	Distal	TEAD1	48818	Peak_5217	387.630696187262	-	0.98078640522362	0.0429066004688852	FALSE	More accessible
chr11	12966507	12966974	Distal	TEAD1	292086	Peak_5216	479.862229840364	+	0.0467488316573857	0.0169021926729707	FALSE	More accessible
chr11	14697290	14697469	Promoter	LOC107984315	1549	Peak_219	296.714688511565	+	-1.33500320148192	0.0122938987716567	TRUE	Less accessible
chr11	14700228	14700613	Gene_body	LOC107984315	1389	Peak_221	333.55381480651	+	-0.386676498035574	0.0233441925874911	FALSE	Less accessible
chr11	16025791	16026124	Gene_body	LOC105376572	2601	Peak_4431	227.053230523597	-	-2.04432727924878	1.58937053888849e-05	TRUE	Less accessible
chr11	16034782	16035274	Distal	LOC105376572	11592	Peak_4433	143.143693637103	+	1.85734675577385	0.000149771086547832	TRUE	More accessible
chr11	17719647	17719944	Gene_body	MYOD1	76	Peak_2913	257.63413014356	+	-0.839118466698337	0.0129727545830367	FALSE	Less accessible
chr11	17761335	17761743	Distal	MYOD1	41764	Peak_2915	84.7664165892638	+	-1.57622881235923	0.0756496036824327	FALSE	Less accessible
chr11	18768864	18769111	Gene_body	PTPN5	23857	Peak_1006	187.256796541624	-	0.384519141291821	0.0074775108522334	FALSE	More accessible
chr11	18799481	18799688	Distal	PTPN5	6760	Peak_1008	324.033052183222	-	-0.0642292532709241	0.162210498300178	FALSE	Less accessible
chr11	18803531	18803794	Distal	PTPN5	10810	Peak_1007	166.776056296658	-	-1.12761454348117	0.413460748563211	FALSE	Less accessible
chr11	18911208	18911618	Distal	MRGPRX1	28206	Peak_4583	99.3375278543681	-	0.110515905089582	0.0422677016395377	FALSE	More accessible
chr11	20124991	20125255	Distal	NAV2	774267	Peak_6557	167.579060641583	+	0.604943023203544	0.00294582204750057	FALSE	More accessible
chr11	28677998	28678237	Promoter	LINC02758	1185	Peak_1097	279.925611254293	+	0.95561402249314	0.00561965708215721	FALSE	More accessible
chr11	28682899	28683381	Gene_body	LINC02758	3716	Peak_1099	174.648571095895	-	1.03392601423953	0.0124040494538844	TRUE	More accessible
chr11	28724289	28724667	Distal	LINC02758	45106	Peak_1100	391.524380224291	-	0.55200179334069	0.0474135408762377	FALSE	More accessible
chr11	28819209	28819422	Gene_body	LINC02742	116594	Peak_1291	137.561461271252	+	-1.45414432361941	0.00274350712960586	TRUE	Less accessible
chr11	29035582	29035745	Gene_body	LINC02742	332967	Peak_1292	77.9311175690964	-	-0.680045206281227	0.0284732783173211	FALSE	Less accessible
chr11	29685279	29685707	Gene_body	LINC02755	304049	Peak_7120	479.337318288162	+	0.340101736207278	0.00231524770017713	FALSE	More accessible
chr11	30024905	30025269	Distal	LINC02755	35577	Peak_7122	381.155540095642	+	-1.06204590905156	0.0623840503010433	FALSE	Less accessible
chr11	33430272	33430552	Gene_body	KIAA1549L	54164	Peak_2982	450.882685696706	-	-0.195774538431853	0.000552418434488386	FALSE	Less accessible
chr11	33707545	33707895	Distal	KIAA1549L	331437	Peak_2984	303.600250452291	+	-0.00195706213307649	0.0369607928935021	FALSE	Less accessible
chr11	34083494	34083918	Distal	LOC101929918	31362	Peak_4452	313.512351666577	+	3.54488422156073	0.0497537252136616	TRUE	More accessible
chr11	35161132	35161472	Distal	CD44-AS1	53853	Peak_2147	343.7418139074	+	-0.497839595398739	0.0394947935338132	FALSE	Less accessible
chr11	35178873	35179297	Distal	CD44-AS1	36112	Peak_2145	341.709919983987	+	-0.447923578073834	0.004722649877402	FALSE	Less accessible
chr11	36546254	36546504	Distal	TRAF6	35982	Peak_48	404.598202684429	-	-0.176124044580063	0.0106763454374624	FALSE	Less accessible
chr11	36558905	36559333	Distal	TRAF6	48633	Peak_47	295.589376729913	+	-0.119236525767033	0.0440846865114523	FALSE	Less accessible
chr11	43319076	43319309	Distal	TTC17	39844	Peak_710	367.393584444653	-	0.288475770431369	0.000285722229521644	FALSE	More accessible
chr11	43535529	43535987	Distal	TTC17	176609	Peak_711	51.9599203020334	+	1.15123644332694	0.0205116160771844	TRUE	More accessible
chr11	46699932	46700308	Promoter	ZNF408	1098	Peak_4391	129.832246003207	-	0.688991784731322	0.0169236680017062	FALSE	More accessible
chr11	46863881	46864195	Gene_body	LRP4-AS1	17471	Peak_1777	431.864353804849	+	-1.34934718553132	1.39033152520018e-05	TRUE	Less accessible
chr11	47367494	47367836	Distal	SLC39A13	39638	Peak_3722	216.655866254587	-	-0.0172284134793921	0.0288770180954831	FALSE	Less accessible
chr11	57498750	57499124	Distal	TIMM10	32053	Peak_7087	242.592510906979	+	0.027968736900702	2.99653395412735e-05	FALSE	More accessible
chr11	60208791	60209279	Promoter	MIR6503	365	Peak_2492	419.794611260295	-	1.93930549202191	0.0119978902887087	TRUE	More accessible
chr11	60253768	60254256	Distal	MIR6503	44612	Peak_2493	121.538593480364	-	0.596155826571124	0.0051781489020912	FALSE	More accessible
chr11	60615142	60615507	Promoter	LINC00301	587	Peak_3676	54.3512004776858	+	2.41585746276385	7.40663819460441e-05	TRUE	More accessible
chr11	60627455	60627893	Gene_body	LINC00301	11726	Peak_3677	389.282689569518	+	0.882470171060817	1.91793997719315e-05	FALSE	More accessible
chr11	60648427	60648895	Gene_body	LINC00301	32698	Peak_3678	365.529504604638	+	0.777812839895224	0.000113273437785411	FALSE	More accessible
chr11	60855542	60855838	Promoter	PTGDR2	408	Peak_759	325.936554942746	-	1.020568807712	0.418605985061797	FALSE	More accessible
chr11	61428464	61428916	Promoter	SAXO4	1662	Peak_2310	333.444268465973	-	-0.239467773684737	0.122912082693396	FALSE	Less accessible
chr11	61429281	61429599	Promoter	SAXO4	845	Peak_2311	164.04861046467	+	1.05046929679802	3.39938948260048e-05	TRUE	More accessible
chr11	62062955	62063248	Gene_body	LINC02733	19229	Peak_1667	406.046943925321	-	1.23503809933441	0.0304063274732791	TRUE	More accessible
chr11	62081815	62081997	Promoter	LINC02733	369	Peak_1666	285.076550068334	+	0.516607906116184	0.0131874908934347	FALSE	More accessible
chr11	62663848	62664233	Gene_body	INTS5	1330	Peak_2449	384.126454230864	+	0.69917782754021	0.00679262204540287	FALSE	More accessible
chr11	62664746	62664945	Promoter	INTS5	432	Peak_2448	72.3515516961925	-	0.0189697392071898	0.000144274649134879	FALSE	More accessible
chr11	62814986	62815472	Distal	SNORD30	38746	Peak_1162	413.656986656133	+	-1.26932457392742	0.000817477909677469	TRUE	Less accessible
chr11	62853323	62853603	Promoter	SNORD30	409	Peak_1160	178.743579646107	-	-1.35053150195274	0.000102312462763914	TRUE	Less accessible
chr11	64338844	64339185	Promoter	CCDC88B	1360	Peak_7017	148.458319285419	-	0.282468961841327	0.000731885566807067	FALSE	More accessible
chr11	64352697	64353046	Gene_body	CCDC88B	12493	Peak_7018	489.936500345357	+	0.148643336330971	0.00158799793319909	FALSE	More accessible
chr11	65088456	65088925	Promoter	VPS51	868	Peak_8765	61.9848979869857	-	0.893256112456399	0.013301744060684	FALSE	More accessible
chr11	65129627	65130117	Promoter	MIR6751	351	Peak_4631	62.6688139280304	+	2.05716787262364	0.00487576665794477	TRUE	More accessible
chr11	65848779	65849110	Distal	CFL1	13247	Peak_3783	345.01121804351	-	0.194129550472893	0.0611921988340793	FALSE	More accessible
chr11	65861747	65862140	Promoter	CFL1	279	Peak_3780	343.51168833673	-	1.46640597887177	0.0176679219138808	TRUE	More accessible
chr11	66364967	66365396	Distal	RIN1	28127	Peak_5584	406.428246235009	+	0.944411267817873	0.00960780822162016	FALSE	More accessible
chr11	66597932	66598153	Gene_body	CCS	4779	Peak_3008	457.671952771489	+	-2.69260674175496	0.895595733592753	FALSE	Less accessible
chr11	67408507	67408969	Gene_body	TBC1D10C	4592	Peak_292	295.920724992175	+	2.05449538085212	0.0296463122626767	TRUE	More accessible
chr11	67443610	67444100	Promoter	CORO1B	211	Peak_8819	58.3045105449855	-	-0.826423291069037	0.0592006783888679	FALSE	Less accessible
chr11	67522059	67522364	Distal	AIP	53885	Peak_3753	283.080552273896	-	-0.143867114584613	0.00126336716113687	FALSE	Less accessible
chr11	68121121	68121528	Promoter	CHKA-DT	503	Peak_3680	420.154816948343	-	1.6753301770915	0.00151572881443426	TRUE	More accessible
chr11	68172243	68172578	Distal	CHKA-DT	50619	Peak_3683	365.818221878726	+	1.22741654644169	0.0210040673654061	TRUE	More accessible
chr11	68710490	68710666	Gene_body	TESMIN	41030	Peak_6515	114.776964578778	-	1.13853693853957	0.023727255883906	TRUE	More accessible
chr11	68786764	68787088	Distal	TESMIN	35244	Peak_6517	100.246097135823	-	1.08081567654648	0.0205308773278259	TRUE	More accessible
chr11	68870757	68870937	Gene_body	LINC02701	93	Peak_1343	490.882853989024	-	-0.587685530663332	5.99440526964272e-05	FALSE	Less accessible
chr11	73262587	73262991	Promoter	P2RY6	1911	Peak_1414	177.701625786722	-	-1.69459040158213	0.00119247142829451	TRUE	Less accessible
chr11	73286909	73287106	Gene_body	P2RY6	22411	Peak_1416	253.944586729631	-	0.167924599039179	0.000389028926646789	FALSE	More accessible
chr11	73355058	73355292	Distal	P2RY6	90560	Peak_1418	491.42849734053	-	-2.02843332596935	0.0459563599576538	TRUE	Less accessible
chr11	73864074	73864405	Distal	COA4	12827	Peak_4896	348.21155408863	-	-1.06724868340547	0.901340696014263	FALSE	Less accessible
chr11	73876327	73876757	Gene_body	COA4	574	Peak_4894	195.930130837951	+	-1.23137545572759	0.000746680148404343	TRUE	Less accessible
chr11	73910899	73911247	Distal	COA4	33998	Peak_4895	386.036208842415	-	-1.6742723152859	0.331901829348799	FALSE	Less accessible
chr11	76670476	76670818	Promoter	LRRC32	271	Peak_5407	170.405105943792	+	2.47315370938856	0.0170619083020836	TRUE	More accessible
chr11	78118986	78119444	Distal	NDUFC2-KCTD14	39121	Peak_8695	293.633832514752	+	0.933667397187612	0.0600303953659721	FALSE	More accessible
chr11	78303822	78304057	Distal	LOC105369402	10974	Peak_776	275.120345165487	+	-0.632442584329757	0.0579242053544382	FALSE	Less accessible
chr11	78314041	78314499	Promoter	LOC105369402	755	Peak_772	459.831176081207	-	-2.13900036824064	0.0178082286450546	TRUE	Less accessible
chr11	78318430	78318848	Gene_body	LOC105369402	3634	Peak_773	494.383496546652	-	-1.48766193271765	0.00906035492680967	TRUE	Less accessible
chr11	83041164	83041501	Promoter	SNORA70E	434	Peak_3381	366.779416729696	+	1.42910211781788	0.107147801257116	FALSE	More accessible
chr11	83287796	83288135	Gene_body	CCDC90B-AS1	1437	Peak_7142	340.651865745895	-	-1.12388391566739	0.270717557367661	FALSE	Less accessible
chr11	83320390	83320856	Distal	CCDC90B-AS1	34031	Peak_7144	331.402535131201	+	0.377222696215026	0.744372979524978	FALSE	More accessible
chr11	87718839	87719221	Gene_body	LINC02711	572	Peak_1359	395.877767750062	+	-1.08757522144375	0.000665573341585696	TRUE	Less accessible
chr11	87718979	87719168	Promoter	LINC02711	432	Peak_1358	286.864880239591	+	-0.92988795813304	0.0141211484381929	FALSE	Less accessible
chr11	87718984	87719435	Promoter	LINC02711	427	Peak_1357	88.139151094947	-	-0.623087743819049	0.0113869124541059	FALSE	Less accessible
chr11	87735932	87736417	Distal	LINC02711	16521	Peak_1360	129.238635848742	-	-0.00243770848655939	0.049374910323834	FALSE	Less accessible
chr11	92871039	92871519	Distal	LINC02746	44605	Peak_4389	250.617627787869	+	-1.38658916245177	0.362317454261719	FALSE	Less accessible
chr11	92915240	92915531	Promoter	LINC02746	404	Peak_4386	237.460403714795	-	0.881012851037774	1.07734454389604e-05	FALSE	More accessible
chr11	95698508	95698700	Gene_body	LOC107984377	422	Peak_5927	180.278924596496	+	-0.653627531833498	0.00159919880534099	FALSE	Less accessible
