gene_id	gene_name	gene_description	chr	start	end	strand	baseMean	log2FoldChange	padj	significant	direction
440533	PSG8	pregnancy specific beta-1-glycoprotein 8	chr19	42752686	42765678	-	5131.58582622884	0.362983433300948	0.0120783469056166	FALSE	Up
101926978	LINC01111	long intergenic non-protein coding RNA 1111	chr8	76406654	76524356	+	1726.42330909614	-1.72794413641918	0.0606580713776921	FALSE	Down
389715	SPATA31F2P	SPATA31 subfamily F member 2, pseudogene	chr9	34832295	34838586	-	964.025129708462	0.910682951388447	0.0491666734190753	FALSE	Up
124907862	LOC124907862	uncharacterized LOC124907862	chr2	103011779	103019898	+	9891.34515313199	0.0938626295894183	0.0317994977425792	FALSE	Up
55117	SLC6A15	solute carrier family 6 member 15	chr12	84859491	84913629	-	8921.71021904797	2.8510919010792	0.00206528001151585	TRUE	Up
693123	MIR449B	microRNA 449b	chr5	55170646	55170742	-	1366.57747551333	-1.42742682450109	0.00759736395663359	TRUE	Down
79188	TMEM43	transmembrane protein 43	chr3	14125015	14148048	+	5901.16886832519	0.203011801217059	0.0142346842506502	FALSE	Up
442899	MIR325	microRNA 325	chrX	77005404	77005501	-	5575.62738592737	-0.372774115337462	0.00149630033584516	FALSE	Down
5136	PDE1A	phosphodiesterase 1A	chr2	182139968	182523359	-	1208.80550903268	-0.51515493983481	0.000149278239583741	FALSE	Down
5079	PAX5	paired box 5	chr9	36833269	37034268	-	3472.84306017216	-1.09916049087861	0.00340760379454086	TRUE	Down
8476	CDC42BPA	CDC42 binding protein kinase alpha	chr1	226989865	227318492	-	2224.74081949564	2.3781745165316	0.0476141417038256	TRUE	Up
7356	SCGB1A1	secretoglobin family 1A member 1	chr11	62405103	62423195	+	8961.76617219579	-0.826909329249447	7.28226207686605e-06	FALSE	Down
109617011	SNORD28B	small nucleolar RNA, C/D box 28B	chr6	156378750	156378824	+	3738.39996235212	-1.1517849575663	0.00200752578252056	TRUE	Down
56673	C11orf16	chromosome 11 open reading frame 16	chr11	8920076	8933006	-	1059.07866827212	2.62355380095616	0.000195045209318425	TRUE	Up
9892	SNAP91	synaptosome associated protein 91	chr6	83552880	83709691	-	4032.44106717873	-0.706984238044658	0.00640104830321142	FALSE	Down
4783	NFIL3	nuclear factor, interleukin 3 regulated	chr9	91409045	91423832	-	3227.34887304949	-1.29759308414883	0.000330124439988375	TRUE	Down
91316	GUSBP11	GUSB pseudogene 11	chr22	23638487	23717356	-	7020.81404964905	0.878448501201687	4.28841607844169e-05	FALSE	Up
57679	ALS2	alsin Rho guanine nucleotide exchange factor ALS2	chr2	201700267	201782112	-	692.486135088839	0.462798523132216	0.134846570019582	FALSE	Up
375318	AQP12A	aquaporin 12A	chr2	240691866	240698483	+	7243.50516592851	0.974400540260771	0.00324972436120221	FALSE	Up
5956	OPN1LW	opsin 1, long wave sensitive	chrX	154144243	154159032	+	7992.45852649445	-2.00418534167051	0.00151964471066923	TRUE	Down
3485	IGFBP2	insulin like growth factor binding protein 2	chr2	216632828	216664436	+	5326.52475774288	-0.795396293222054	0.000217454573908229	FALSE	Down
100130373	EPB41L1-AS1	EPB41L1 antisense RNA 1	chr20	36147281	36155760	-	7167.49609665014	-0.245322845451024	0.0223823655068209	FALSE	Down
3755	KCNG1	potassium voltage-gated channel modifier subfamily G member 1	chr20	51003656	51023107	-	1326.07543464983	0.0809281693960699	1.2155758192382e-06	FALSE	Up
79971	WLS	Wnt ligand secretion mediator	chr1	68098473	68233120	-	4491.87650605105	1.01595822164666	0.556655578507576	FALSE	Up
9488	PIGB	phosphatidylinositol glycan anchor biosynthesis class B	chr15	55318960	55355648	+	6157.37266354729	2.26682808289999	0.00712972162455008	TRUE	Up
440594	LINC01761	long intergenic non-protein coding RNA 1761	chr1	95474737	95479356	+	2114.9105907511	-1.41288980546487	0.000143639462934789	TRUE	Down
339883	APRG1	APRG1 tumor suppressor candidate	chr3	37381062	37440186	+	2752.02086529229	1.41783258107761	7.85758184794208e-05	TRUE	Up
105376289	LOC105376289	uncharacterized LOC105376289	chr9	129139413	129214066	+	1660.47075512586	1.51593191924745	0.0156712388907758	TRUE	Up
9754	STARD8	StAR related lipid transfer domain containing 8	chrX	68647666	68725842	+	2761.11488387221	-1.1165823927028	1.12308179232721e-06	TRUE	Down
285780	LY86-AS1	LY86 antisense RNA 1	chr6	6346465	6622771	-	5369.8224080028	1.03798584888056	1.30980800075294e-06	TRUE	Up
11122	PTPRT	protein tyrosine phosphatase receptor type T	chr20	42072752	43189970	-	1539.81521017384	-1.28243432418728	0.0189907774741234	TRUE	Down
710	SERPING1	serpin family G member 1	chr11	57597387	57619171	+	818.922114828601	-2.85716954863004	0.0141575867725525	TRUE	Down
100616194	MIR4477B	microRNA 4477b	chr9	63819574	63819654	+	9298.01427846309	2.49654329135261	0.00159303133131263	TRUE	Up
10671	DCTN6	dynactin subunit 6	chr8	30156319	30183639	+	9801.90360434586	-1.59154925023666	8.30470969028517e-05	TRUE	Down
4014	LORICRIN	loricrin cornified envelope precursor protein	chr1	153259687	153262124	+	2973.69742247509	-1.05614991622006	0.0129643815136991	TRUE	Down
4301	AFDN	afadin, adherens junction formation factor	chr6	167826893	167972023	+	1360.98586595617	1.13200526556759	2.65745224614037e-06	TRUE	Up
83992	CTTNBP2	cortactin binding protein 2	chr7	117710651	117874139	-	9587.5371358823	1.06896877683949	0.0726787745009524	FALSE	Up
100169751	RNA5S1	RNA, 5S ribosomal 1	chr1	228610268	228610386	-	4709.86706475727	-0.956935773620855	3.94272747049375e-05	FALSE	Down
55592	GOLGA2P5	GOLGA2 pseudogene 5	chr12	100156357	100173659	-	87.2329617547803	-0.585112857609565	2.48879428745481e-05	FALSE	Down
3049	HBQ1	hemoglobin subunit theta 1	chr16	180459	181179	+	2750.01932389569	-0.211241832808835	0.0432594766522749	FALSE	Down
105377590	LOC105377590	uncharacterized LOC105377590	chr4	185471415	185507055	+	6029.32977949036	1.31221725404998	0.232877960736614	FALSE	Up
692312	PPAN-P2RY11	PPAN-P2RY11 readthrough	chr19	10106223	10114780	+	3983.12842817046	0.572152547770755	0.473793885377586	FALSE	Up
104355138	LINC01162	long intergenic non-protein coding RNA 1162	chr7	20835376	21023362	+	7910.71144594345	0.767401299017278	0.0717952332273631	FALSE	Up
54887	BLTP3A	bridge-like lipid transfer protein family member 3A	chr6	34792083	34877514	+	4686.3254586421	0.619048141673732	2.33114109457275e-05	FALSE	Up
124904974	LOC124904974	small nucleolar RNA SNORA71	chr20	38421647	38421774	-	7111.74121462274	1.51400735406591	0.000235218667545237	TRUE	Up
55716	LMBR1L	limb development membrane protein 1 like	chr12	49097136	49110900	-	7060.62161159236	-0.317840332391491	0.0504810266362628	FALSE	Down
133022	TRAM1L1	translocation associated membrane protein 1 like 1	chr4	117083554	117085576	-	5691.60392349353	1.18255545433168	0.146128006528743	FALSE	Up
124905179	LINC03053	long intergenic non-protein coding RNA 3053	chrX	40009276	40012182	+	2048.575990221	0.228320816856276	0.0137087272814974	FALSE	Up
440068	CARD17P	caspase recruitment domain family member 17, pseudogene	chr11	105092469	105101431	-	85.0726676988415	4.43562602548522	0.0175427965515263	TRUE	Up
3886	KRT35	keratin 35	chr17	41476710	41481151	-	1665.10763439583	-0.0488510749399178	0.000979145948247596	FALSE	Down
101928923	LOC101928923	uncharacterized LOC101928923	chr6	155911195	156397589	-	5657.71513156127	-0.144835521862376	0.398565882730938	FALSE	Down
7982	ST7	suppression of tumorigenicity 7	chr7	116953238	117230176	+	7848.36359286215	1.35843318519812	0.00255537466782559	TRUE	Up
83930	STARD3NL	STARD3 N-terminal like	chr7	38178245	38230670	+	8033.00367238466	2.24124048855153	0.00277070531141501	TRUE	Up
6202	RPS8	ribosomal protein S8	chr1	44775251	44778779	+	9778.90319054015	0.415406791468012	6.09088795523707e-06	FALSE	Up
79077	DCTPP1	dCTP pyrophosphatase 1	chr16	30423615	30430030	-	8393.39287771843	3.5474545716178	9.74815873073169e-05	TRUE	Up
100873945	HLTF-AS1	HLTF antisense RNA 1	chr3	149086332	149102823	+	7642.01984629734	-1.41485184075542	0.0926943155236007	FALSE	Down
105370838	LOC105370838	uncharacterized LOC105370838	chr15	60036130	60041899	+	2352.54481164273	-0.699641352297368	0.143568153468946	FALSE	Down
9049	AIP	aryl hydrocarbon receptor interacting protein	chr11	67468174	67491154	+	6719.67669025064	-0.802688257918753	0.000244778051675006	FALSE	Down
54754	NUTM2F	NUT family member 2F	chr9	94318198	94328644	-	5707.01169108274	-0.157801629177103	3.4630450311777e-05	FALSE	Down
738	VPS51	VPS51 subunit of GARP complex	chr11	65089324	65111862	+	5753.27397724381	1.21579824723774	7.71354624729488e-06	TRUE	Up
105370158	LINC02343	long intergenic non-protein coding RNA 2343	chr13	34347986	34616216	+	1793.87569098035	0.239869127144287	6.91098336070076e-05	FALSE	Up
101928605	ARHGEF35-AS1	ARHGEF35 antisense RNA 1	chr7	144194858	144300934	+	5312.33713547932	-0.145680222899338	8.76250687116848e-05	FALSE	Down
203562	TMEM31	transmembrane protein 31	chrX	103710909	103714032	+	4336.70560415601	-0.911124710287444	0.0403837595356817	FALSE	Down
6908	TBP	TATA-box binding protein	chr6	170554302	170572870	+	278.516432559118	0.32832429555657	0.00464364734534319	FALSE	Up
57136	APMAP	adipocyte plasma membrane associated protein	chr20	24962925	24992751	-	3455.95216751797	0.395975071017545	0.0203138660079371	FALSE	Up
9687	GREB1	growth regulating estrogen receptor binding 1	chr2	11482341	11642788	+	7167.56967199035	-2.76936197360329	0.0138250479401398	TRUE	Down
139105	BEND2	BEN domain containing 2	chrX	18162931	18220886	-	3018.47305506235	4.60193520316082	0.0437693479260799	TRUE	Up
3358	HTR2C	5-hydroxytryptamine receptor 2C	chrX	114584078	114910061	+	3077.91207943577	0.815824348092157	0.00258670850851227	FALSE	Up
104355292	LINC01525	long intergenic non-protein coding RNA 1525	chr1	117272182	117321336	+	6905.28375098715	4.14387915822034	1.53028961143221e-05	TRUE	Up
10270	AKAP8	A-kinase anchoring protein 8	chr19	15353385	15379815	-	6176.36166988406	-0.428532195420962	0.0664555716858067	FALSE	Down
100847055	MIR5697	microRNA 5697	chr1	9967381	9967458	+	7560.04816464614	2.17320837945111	8.32628832164911e-05	TRUE	Up
728005	AGAP13P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 13, pseudogene	chr10	46816516	46837947	+	9336.08057363657	1.38930934162221	1.13144586905106e-06	TRUE	Up
90102	PHLDB2	pleckstrin homology like domain family B member 2	chr3	111732461	111976517	+	6231.70488634612	1.66558603059061	0.00237670642586671	TRUE	Up
55761	TTC17	tetratricopeptide repeat domain 17	chr11	43358920	43494933	+	4454.52267658664	0.864111561533029	0.0227483564447745	FALSE	Up
4063	LY9	lymphocyte antigen 9	chr1	160796074	160828261	+	3525.05801282357	-2.33818563735547	0.0185437933770451	TRUE	Down
2615	LRRC32	leucine rich repeat containing 32	chr11	76657524	76670747	-	7196.79413113278	2.45010042195969	0.00746033158970334	TRUE	Up
101928896	LOC101928896	uncharacterized LOC101928896	chr11	78533176	78558565	+	6550.04858755274	-1.56827837857947	0.00204450225024272	TRUE	Down
9313	MMP20	matrix metallopeptidase 20	chr11	102576832	102625332	-	2395.79900797922	-0.0258511951410401	0.000509768396518249	FALSE	Down
124901251	LOC124901251	uncharacterized LOC124901251	chr6	5851506	5870220	+	3099.21646442032	-2.47212738938616	4.54873369793201e-05	TRUE	Down
442191	OR14J1	olfactory receptor family 14 subfamily J member 1	chr6	29301701	29313017	+	9203.75914352248	0.142239882068417	0.805226011925573	FALSE	Up
107986739	LINC02854	long intergenic non-protein coding RNA 2854	chr7	53926676	53947804	-	9522.97133239917	1.4488937297247	0.000217048393967127	TRUE	Up
57615	ZNF492	zinc finger protein 492	chr19	22634324	22667671	+	9235.07617121562	-1.94321920731888	0.000133408146869602	TRUE	Down
26015	RPAP1	RNA polymerase II associated protein 1	chr15	41517176	41544269	-	4578.20041376865	-0.942483784161352	0.0317428328273206	FALSE	Down
102723517	LOC102723517	uncharacterized LOC102723517	chr17	72021851	72220948	-	7802.93519544648	-0.805274461031169	5.88958069971736e-06	FALSE	Down
101928185	NCKAP5-AS1	NCKAP5 antisense RNA 1	chr2	132915557	132931494	+	2690.66962173441	-1.14256497252552	0.840920892438745	FALSE	Down
55238	SLC38A7	solute carrier family 38 member 7	chr16	58665109	58684770	-	7876.97475902503	0.763749944104801	1.10127948899073e-06	FALSE	Up
101927913	CDYL-AS1	CDYL antisense RNA 1	chr6	4774526	4775408	-	1868.80735090701	-0.714922832884653	0.0067124436938017	FALSE	Down
7026	NR2F2	nuclear receptor subfamily 2 group F member 2	chr15	96325938	96340263	+	6169.93736713426	-0.0428758599062294	0.53756519439785	FALSE	Down
102723752	LOC102723752	uncharacterized LOC102723752	chr5	41868975	41880210	+	5211.48149796762	-2.03870871060656	1.94182426836744e-06	TRUE	Down
3856	KRT8	keratin 8	chr12	52897187	52949954	-	6473.75601177802	-1.00953715686847	8.27899536540027e-06	TRUE	Down
1501	CTNND2	catenin delta 2	chr5	10971836	11904446	-	6429.73031873349	2.05555401541946	0.00206988034744299	TRUE	Up
105370177	LINC02341	long intergenic non-protein coding RNA 2341	chr13	42339188	42485956	+	6919.77084293496	1.06939496208888	0.000435223118821141	TRUE	Up
102464836	MIR6088	microRNA 6088	chr19	45436654	45436704	+	7178.08286984451	-4.04903246867711	1.14557544837174e-05	TRUE	Down
27159	CHIA	chitinase acidic	chr1	111290851	111320566	+	4330.15818040585	-1.37210730647037	1.97693334003481e-06	TRUE	Down
101929007	LOC101929007	uncharacterized LOC101929007	chr19	21569738	21594628	-	5296.67272644118	-1.1160635756323	6.69245243333271e-05	TRUE	Down
124902972	LOC124902972	uncharacterized LOC124902972	chr12	77379770	77390869	+	2914.11682976875	2.23345833715606	0.00198876544207584	TRUE	Up
127066	OR14C36	olfactory receptor family 14 subfamily C member 36	chr1	248348775	248349713	+	1844.65765269939	0.737572585151944	0.000122335431142471	FALSE	Up
57727	NCOA5	nuclear receptor coactivator 5	chr20	46060991	46089962	-	3813.40573724592	-0.954955333867444	1.9252621295139e-06	FALSE	Down
79853	TM4SF20	transmembrane 4 L six family member 20	chr2	227362038	227381995	-	5819.88931635628	1.03923253747195	0.00298637325364693	TRUE	Up
285857	LINC02537	long intergenic non-protein coding RNA 2537	chr6	43844878	43852317	-	7020.7903060643	3.31364163340998	0.945110281210933	FALSE	Up
130074	FAM168B	family with sequence similarity 168 member B	chr2	131047876	131093460	-	7690.34093478462	-0.993841446756037	1.81508625378223e-06	FALSE	Down
112267897	LOC112267897	keratin-associated protein 21-1-like	chr13	63746741	63748176	+	3505.72627360933	0.319501796041605	0.0874566318077006	FALSE	Up
171222	UBE2L5	ubiquitin conjugating enzyme E2 L5	chr13	30422488	30429758	+	7086.6221650294	2.11343111404424	0.00553339120249916	TRUE	Up
653619	PRAMEF15	PRAME family member 15	chr1	13315581	13322598	+	280.012271420565	-0.268972346215155	8.18810107573274e-06	FALSE	Down
9130	FAM50A	family with sequence similarity 50 member A	chrX	154444141	154450654	+	6648.71796844061	2.02970541262968	1.706394479685e-05	TRUE	Up
474151	TTTY17B	testis expressed transcript, Y-linked 17B	chrY	24485332	24486463	+	7703.80640131421	0.0801561074274658	9.12817835128972e-06	FALSE	Up
113763	ZBED10P	zinc finger BED-type containing 10, pseudogene	chr7	150329871	150331115	+	6455.44306726661	0.922880938464965	0.400903932352349	FALSE	Up
105371958	LOC105371958	uncharacterized LOC105371958	chr18	1883704	2240847	-	5935.56482350687	1.58075531103223	0.00817534480046695	TRUE	Up
79412	KREMEN2	kringle containing transmembrane protein 2	chr16	2964216	2968380	+	1885.61559225433	1.07004258325194	4.51804289217641e-06	TRUE	Up
7290	HIRA	histone cell cycle regulator	chr22	19330698	19447691	-	2502.27346434025	-1.44196986577254	0.00370792847635978	TRUE	Down
124902991	LOC124902991	uncharacterized LOC124902991	chr12	96229563	96235650	-	7799.67606047634	-0.355922455954401	0.0421925095911895	FALSE	Down
8534	CHST1	carbohydrate sulfotransferase 1	chr11	45647689	45665622	-	4079.31137797888	-0.275381964764565	0.00184099162516772	FALSE	Down
51696	HECA	hdc homolog, cell cycle regulator	chr6	139135080	139180802	+	2971.16659312509	0.512611565407961	0.00158107539907538	FALSE	Up
124902473	LOC124902473	uncharacterized LOC124902473	chr10	86402119	86403201	-	6575.27822577627	-0.385661443325909	2.01103282215542e-06	FALSE	Down
100847023	MIR5091	microRNA 5091	chr4	13627865	13627957	+	9986.91172571387	-1.76210317618579	0.000342683779113293	TRUE	Down
5355	PLP2	proteolipid protein 2	chrX	49171898	49175235	+	9500.94332631445	-2.74388764121166	0.281433713772702	FALSE	Down
154089	LINC01312	long intergenic non-protein coding RNA 1312	chr6	133821147	133872922	+	1136.48917891551	1.43440129998076	4.54698370624224e-05	TRUE	Up
6801	STRN	striatin	chr2	36837698	36966536	-	8580.73959332192	-1.97026900636145	0.0014404600256114	TRUE	Down
100506835	LINC00840	long intergenic non-protein coding RNA 840	chr10	43845189	43901004	+	2706.233797397	-0.398610272712892	0.383007333003633	FALSE	Down
54752	FNDC8	fibronectin type III domain containing 8	chr17	35121615	35130732	+	2728.83428019704	-0.926310482728125	0.00307387252842025	FALSE	Down
64089	SNX16	sorting nexin 16	chr8	81799581	81842866	-	7176.28620292759	-0.290886551872845	0.000169902955385718	FALSE	Down
100505771	MHENCR	melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489	chr20	63627181	63628824	+	9931.64564566454	-0.591819417251015	1.92977581146607e-06	FALSE	Down
102724208	LINC01900	long intergenic non-protein coding RNA 1900	chr18	21981121	22051159	+	4627.43292980827	-1.49056765492714	0.00895269631507735	TRUE	Down
256987	SERINC5	serine incorporator 5	chr5	80111651	80256048	-	9027.94345519506	0.741681471649013	0.000465978607365823	FALSE	Up
105370474	PRPF39-DT	PRPF39 divergent transcript	chr14	45083045	45083977	-	2520.60884988867	1.94697987253249	0.0379572525579875	TRUE	Up
102724818	LOC102724818	uncharacterized LOC102724818	chr9	42830337	42860645	+	6878.59759223647	2.50696547649955	0.000788910206823113	TRUE	Up
55216	NKAPD1	NKAP domain containing 1	chr11	112074086	112085150	+	8408.42160856351	-1.42824423251797	1.63988562120715e-05	TRUE	Down
442904	MIR335	microRNA 335	chr7	130496111	130496204	+	6482.16484139441	1.2786354931471	0.0203235277123399	TRUE	Up
105370611	LINC02330	long intergenic non-protein coding RNA 2330	chr14	87634379	87655294	-	8712.48946548207	1.34134628154092	0.000111711429458559	TRUE	Up
124904704	LOC124904704	uncharacterized LOC124904704	chr19	35557928	35581960	+	3110.25197927142	-0.78970129989454	0.497333632171426	FALSE	Down
49855	SCAPER	S-phase cyclin A associated protein in the ER	chr15	76347904	76905444	-	9624.55350313568	0.439435548955387	1.43992335116735e-05	FALSE	Up
105369266	LOC105369266	uncharacterized LOC105369266	chr16	33206431	33330342	-	7064.07190474914	-1.10734538341276	0.000717306402228117	TRUE	Down
89781	HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2	chr22	26443107	26483931	-	2608.754119433	0.934842558302013	2.36296327141994e-06	FALSE	Up
105377338	LINC02267	long intergenic non-protein coding RNA 2267	chr4	96310701	96818864	+	7471.86741230544	1.34724237281172	0.0283977652881366	TRUE	Up
